Código Cliente,Ano,Trimestre,Mês,Dia,Loja,Produto,SKU,Tamanho Pedido
709,2018,Trim 3,julho,1,Campinas,Samsung Dual Core,HL1023,2
720,2018,Trim 3,julho,1,Curitiba,Câmera Digital Rebel T6,HL1005,4
812,2018,Trim 3,julho,1,Curitiba,Samsung Dual Core,HL1023,3
519,2018,Trim 3,julho,1,Fortaleza,Câmera Digital Rebel T6,HL1005,5
163,2018,Trim 3,julho,1,Fortaleza,Câmera Digital Sony Cyber,HL1015,1
934,2018,Trim 3,julho,1,Fortaleza,Galaxy S8,HL1021,9
130,2018,Trim 3,julho,1,Fortaleza,Smart TV LED Full HD 55',HL1008,3
403,2018,Trim 3,julho,1,Guarulhos,Moto Z,HL1020,1
681,2018,Trim 3,julho,1,Nova Iguaçu,Câmera Coolpix L340,HL1013,3
266,2018,Trim 3,julho,1,Porto Alegre,iPad 32GB Wifi,HL1022,1
129,2018,Trim 3,julho,1,Porto Alegre,Samsung Dual Core,HL1023,1
566,2018,Trim 3,julho,1,Recife,Samsung Dual Core,HL1023,5
27,2018,Trim 3,julho,1,Recife,TV LED 32',HL1006,2
817,2018,Trim 3,julho,1,Rio de Janeiro,Inspiron 15,HL1007,1
20,2018,Trim 3,julho,1,Rio de Janeiro,Moto G7,HL1009,2
3,2018,Trim 3,julho,1,Rio de Janeiro,Samsung Dual Core,HL1023,5
298,2018,Trim 3,julho,1,Rio de Janeiro,Smart TV 50' 4K,HL1001,4
214,2018,Trim 3,julho,1,Salvador,Câmera Digital Rebel T6,HL1005,5
559,2018,Trim 3,julho,1,Salvador,iPhone 6S,HL1010,2
303,2018,Trim 3,julho,1,São Paulo,Aspire 5,HL1024,1
797,2018,Trim 3,julho,1,São Paulo,Câmera Digital Sony Cyber,HL1015,2
424,2018,Trim 3,julho,1,São Paulo,Galaxy S8,HL1021,3
613,2018,Trim 3,julho,2,Belo Horizonte,Câmera Digital Rebel T6,HL1005,4
257,2018,Trim 3,julho,2,Campinas,Galaxy S10,HL1003,1
656,2018,Trim 3,julho,2,Campinas,iPhone XS,HL1019,1
835,2018,Trim 3,julho,2,Curitiba,Câmera Digital Sony Cyber,HL1015,6
60,2018,Trim 3,julho,2,Curitiba,Dell G7,HL1012,1
346,2018,Trim 3,julho,2,Curitiba,iPhone 6S,HL1010,5
504,2018,Trim 3,julho,2,Fortaleza,Câmera Digital Rebel T6,HL1005,1
519,2018,Trim 3,julho,2,Fortaleza,iPhone XS,HL1019,1
292,2018,Trim 3,julho,2,Fortaleza,Moto G7,HL1009,3
609,2018,Trim 3,julho,2,Fortaleza,Smart Watch MI,HL1018,3
636,2018,Trim 3,julho,2,Goiânia,Apple Watch,HL1004,5
762,2018,Trim 3,julho,2,Goiânia,Câmera Digital Sony Cyber,HL1015,3
921,2018,Trim 3,julho,2,Goiânia,Smart Watch MI,HL1018,6
205,2018,Trim 3,julho,2,Guarulhos,Aspire 5,HL1024,4
229,2018,Trim 3,julho,2,Guarulhos,Câmera Digital Rebel T6,HL1005,2
302,2018,Trim 3,julho,2,Guarulhos,Galaxy S10,HL1003,3
146,2018,Trim 3,julho,2,Niterói,iPhone 7,HL1002,5
598,2018,Trim 3,julho,2,Nova Iguaçu,Smart TV LED Full HD 55',HL1008,1
801,2018,Trim 3,julho,2,Porto Alegre,Galaxy S10,HL1003,3
360,2018,Trim 3,julho,2,Porto Alegre,iPhone 6S,HL1010,2
321,2018,Trim 3,julho,2,Recife,Moto G7,HL1009,1
194,2018,Trim 3,julho,2,Rio de Janeiro,Galaxy S8,HL1021,2
405,2018,Trim 3,julho,2,Rio de Janeiro,iPhone 7,HL1002,5
213,2018,Trim 3,julho,2,Rio de Janeiro,Smart Watch MI,HL1018,3
792,2018,Trim 3,julho,2,Salvador,Câmera Digital Rebel T6,HL1005,3
641,2018,Trim 3,julho,2,São Paulo,Apple Watch,HL1004,2
389,2018,Trim 3,julho,2,São Paulo,Aspire 5,HL1024,3
50,2018,Trim 3,julho,2,São Paulo,Câmera Coolpix L340,HL1013,1
725,2018,Trim 3,julho,2,São Paulo,Câmera Digital Rebel T6,HL1005,2
105,2018,Trim 3,julho,2,São Paulo,Galaxy S10,HL1003,5
49,2018,Trim 3,julho,2,São Paulo,Samsung Dual Core,HL1023,1
160,2018,Trim 3,julho,2,São Paulo,Smart TV 50' 4K,HL1001,1
660,2018,Trim 3,julho,3,Belo Horizonte,Smart TV 50' 4K,HL1001,1
427,2018,Trim 3,julho,3,Campinas,Dell G7,HL1012,3
1141,2018,Trim 3,julho,3,Curitiba,Smart TV LED Full HD 55',HL1008,6
163,2018,Trim 3,julho,3,Fortaleza,Câmera Coolpix L340,HL1013,1
255,2018,Trim 3,julho,3,Fortaleza,iPhone 7,HL1002,3
759,2018,Trim 3,julho,3,Goiânia,Moto G7,HL1009,4
152,2018,Trim 3,julho,3,Guarulhos,Moto G7,HL1009,2
543,2018,Trim 3,julho,3,Nova Iguaçu,Galaxy S8,HL1021,3
937,2018,Trim 3,julho,3,Nova Iguaçu,Smart Watch MI,HL1018,6
267,2018,Trim 3,julho,3,Porto Alegre,Câmera Coolpix L340,HL1013,2
606,2018,Trim 3,julho,3,Porto Alegre,Smart Watch MI,HL1018,4
376,2018,Trim 3,julho,3,Recife,Galaxy S8,HL1021,5
106,2018,Trim 3,julho,3,Recife,Inspiron 15,HL1007,1
729,2018,Trim 3,julho,3,Recife,iPhone 7,HL1002,5
81,2018,Trim 3,julho,3,Recife,Moto G7,HL1009,1
398,2018,Trim 3,julho,3,Recife,Smart TV 50' 4K,HL1001,3
555,2018,Trim 3,julho,3,Recife,TV LED 32',HL1006,3
248,2018,Trim 3,julho,3,Rio de Janeiro,Aspire 5,HL1024,5
652,2018,Trim 3,julho,3,Rio de Janeiro,Câmera Digital Sony Cyber,HL1015,2
589,2018,Trim 3,julho,3,Rio de Janeiro,Galaxy J8,HL1014,2
226,2018,Trim 3,julho,3,Rio de Janeiro,Galaxy S10,HL1003,5
260,2018,Trim 3,julho,3,Salvador,Smart TV 50' 4K,HL1001,7
79,2018,Trim 3,julho,3,São Paulo,Apple Watch,HL1004,5
389,2018,Trim 3,julho,3,São Paulo,Câmera Digital Rebel T6,HL1005,3
389,2018,Trim 3,julho,3,São Paulo,Inspiron 15,HL1007,3
718,2018,Trim 3,julho,3,São Paulo,Samsung Dual Core,HL1023,1
753,2018,Trim 3,julho,3,São Paulo,Smart TV 50' 4K,HL1001,5
608,2018,Trim 3,julho,3,São Paulo,Smart Watch MI,HL1018,3
503,2018,Trim 3,julho,3,São Paulo,TV LED 32',HL1006,5
631,2018,Trim 3,julho,4,Belo Horizonte,iPhone XS,HL1019,3
23,2018,Trim 3,julho,4,Belo Horizonte,Moto G7,HL1009,1
436,2018,Trim 3,julho,4,Belo Horizonte,Smart TV 50' 4K,HL1001,8
265,2018,Trim 3,julho,4,Campinas,Smart TV 50' 4K,HL1001,1
271,2018,Trim 3,julho,4,Curitiba,Câmera Digital Sony Cyber,HL1015,5
533,2018,Trim 3,julho,4,Curitiba,Moto G7,HL1009,4
471,2018,Trim 3,julho,4,Fortaleza,Smart TV 50' 4K,HL1001,5
562,2018,Trim 3,julho,4,Goiânia,Câmera Digital Rebel T6,HL1005,5
369,2018,Trim 3,julho,4,Guarulhos,Câmera Digital Rebel T6,HL1005,3
273,2018,Trim 3,julho,4,Niterói,Câmera Coolpix L340,HL1013,5
809,2018,Trim 3,julho,4,Niterói,Câmera Digital Rebel T6,HL1005,4
258,2018,Trim 3,julho,4,Niterói,Galaxy S10,HL1003,1
515,2018,Trim 3,julho,4,Porto Alegre,iPhone 7,HL1002,1
398,2018,Trim 3,julho,4,Recife,Câmera Coolpix L340,HL1013,3
219,2018,Trim 3,julho,4,Recife,Galaxy S10,HL1003,4
804,2018,Trim 3,julho,4,Rio de Janeiro,Câmera Digital Rebel T6,HL1005,2
52,2018,Trim 3,julho,4,Rio de Janeiro,Inspiron 15,HL1007,5
749,2018,Trim 3,julho,4,Rio de Janeiro,iPhone 7,HL1002,2
462,2018,Trim 3,julho,4,Rio de Janeiro,Smart Watch Galaxy,HL1016,2
800,2018,Trim 3,julho,4,Salvador,Dell G7,HL1012,1
700,2018,Trim 3,julho,4,Salvador,iPhone 7,HL1002,2
216,2018,Trim 3,julho,4,Salvador,Smart TV 50' 4K,HL1001,5
761,2018,Trim 3,julho,4,Salvador,Smart Watch MI,HL1018,4
105,2018,Trim 3,julho,4,São Paulo,Câmera Digital Sony Cyber,HL1015,2
310,2018,Trim 3,julho,4,São Paulo,Galaxy S8,HL1021,5
665,2018,Trim 3,julho,4,São Paulo,Inspiron 15,HL1007,1
55,2018,Trim 3,julho,4,São Paulo,iPhone XS,HL1019,3
140,2018,Trim 3,julho,4,São Paulo,Moto G7,HL1009,5
541,2018,Trim 3,julho,4,São Paulo,Smart TV LED Full HD 55',HL1008,5
23,2018,Trim 3,julho,5,Belo Horizonte,Galaxy J8,HL1014,4
22,2018,Trim 3,julho,5,Curitiba,Smart TV 50' 4K,HL1001,2
503,2018,Trim 3,julho,5,Fortaleza,Inspiron 15,HL1007,3
215,2018,Trim 3,julho,5,Fortaleza,Smart TV 50' 4K,HL1001,4
503,2018,Trim 3,julho,5,Fortaleza,Smart TV LED Full HD 55',HL1008,1
501,2018,Trim 3,julho,5,Guarulhos,Samsung Dual Core,HL1023,3
564,2018,Trim 3,julho,5,Guarulhos,Smart TV 50' 4K,HL1001,5
30,2018,Trim 3,julho,5,Niterói,Câmera Digital Rebel T6,HL1005,1
546,2018,Trim 3,julho,5,Niterói,iPhone 6S,HL1010,5
129,2018,Trim 3,julho,5,Porto Alegre,Câmera Digital Sony Cyber,HL1015,4
181,2018,Trim 3,julho,5,Porto Alegre,Inspiron 15,HL1007,3
353,2018,Trim 3,julho,5,Porto Alegre,Smart TV 50' 4K,HL1001,3
822,2018,Trim 3,julho,5,Recife,Aspire 5,HL1024,4
321,2018,Trim 3,julho,5,Recife,Câmera Digital Rebel T6,HL1005,4
370,2018,Trim 3,julho,5,Recife,Dell G7,HL1012,3
197,2018,Trim 3,julho,5,Recife,Galaxy S10,HL1003,2
1068,2018,Trim 3,julho,5,Recife,Moto Z,HL1020,6
20,2018,Trim 3,julho,5,Rio de Janeiro,iPad 32GB Wifi,HL1022,2
76,2018,Trim 3,julho,5,Rio de Janeiro,Moto G7,HL1009,4
646,2018,Trim 3,julho,5,Salvador,Aspire 5,HL1024,5
792,2018,Trim 3,julho,5,Salvador,Câmera Digital Sony Cyber,HL1015,6
608,2018,Trim 3,julho,5,São Paulo,Aspire 5,HL1024,5
772,2018,Trim 3,julho,5,São Paulo,Câmera Digital Sony Cyber,HL1015,4
400,2018,Trim 3,julho,5,São Paulo,Inspiron 15,HL1007,2
651,2018,Trim 3,julho,6,Belo Horizonte,Câmera Digital Sony Cyber,HL1015,5
430,2018,Trim 3,julho,6,Belo Horizonte,Smart TV 50' 4K,HL1001,2
201,2018,Trim 3,julho,6,Campinas,Moto G7,HL1009,1
178,2018,Trim 3,julho,6,Curitiba,Samsung Dual Core,HL1023,4
183,2018,Trim 3,julho,6,Fortaleza,Galaxy S8,HL1021,4
269,2018,Trim 3,julho,6,Fortaleza,iPhone 6S,HL1010,4
796,2018,Trim 3,julho,6,Fortaleza,Moto G7,HL1009,3
263,2018,Trim 3,julho,6,Fortaleza,Tablet M10 Android,HL1011,1
291,2018,Trim 3,julho,6,Goiânia,Inspiron 15,HL1007,2
682,2018,Trim 3,julho,6,Goiânia,iPhone 7,HL1002,4
270,2018,Trim 3,julho,6,Guarulhos,Samsung Dual Core,HL1023,1
33,2018,Trim 3,julho,6,Nova Iguaçu,Câmera Digital Rebel T6,HL1005,2
576,2018,Trim 3,julho,6,Nova Iguaçu,Moto G7,HL1009,5
181,2018,Trim 3,julho,6,Porto Alegre,Apple Watch,HL1004,5
424,2018,Trim 3,julho,6,Recife,Inspiron 15,HL1007,5
117,2018,Trim 3,julho,6,Recife,Smart TV 50' 4K,HL1001,5
125,2018,Trim 3,julho,6,Rio de Janeiro,Câmera Digital Rebel T6,HL1005,2
799,2018,Trim 3,julho,6,Salvador,Galaxy S10,HL1003,2
301,2018,Trim 3,julho,6,Salvador,iPad 32GB Wifi,HL1022,3
775,2018,Trim 3,julho,6,Salvador,Smart Watch MI,HL1018,4
145,2018,Trim 3,julho,6,São Paulo,Câmera Coolpix L340,HL1013,5
57,2018,Trim 3,julho,6,São Paulo,Galaxy S10,HL1003,2
314,2018,Trim 3,julho,6,São Paulo,Inspiron 15,HL1007,5
111,2018,Trim 3,julho,6,São Paulo,Moto G7,HL1009,2
160,2018,Trim 3,julho,6,São Paulo,Tablet M10 Android,HL1011,1
693,2018,Trim 3,julho,7,Belo Horizonte,Câmera Digital Rebel T6,HL1005,4
300,2018,Trim 3,julho,7,Campinas,Aspire 5,HL1024,4
485,2018,Trim 3,julho,7,Campinas,Inspiron 15,HL1007,3
612,2018,Trim 3,julho,7,Fortaleza,Câmera Coolpix L340,HL1013,5
626,2018,Trim 3,julho,7,Fortaleza,Câmera Digital Rebel T6,HL1005,4
580,2018,Trim 3,julho,7,Fortaleza,Inspiron 15,HL1007,3
288,2018,Trim 3,julho,7,Fortaleza,Smart TV 50' 4K,HL1001,5
17,2018,Trim 3,julho,7,Goiânia,Aspire 5,HL1024,4
425,2018,Trim 3,julho,7,Goiânia,Inspiron 15,HL1007,3
89,2018,Trim 3,julho,7,Goiânia,Moto Z,HL1020,2
296,2018,Trim 3,julho,7,Goiânia,Smart TV 50' 4K,HL1001,5
302,2018,Trim 3,julho,7,Guarulhos,Galaxy S10,HL1003,5
74,2018,Trim 3,julho,7,Guarulhos,Moto G7,HL1009,5
434,2018,Trim 3,julho,7,Niterói,Aspire 5,HL1024,2
569,2018,Trim 3,julho,7,Nova Iguaçu,Smart TV LED Full HD 55',HL1008,2
132,2018,Trim 3,julho,7,Porto Alegre,Inspiron 15,HL1007,1
304,2018,Trim 3,julho,7,Recife,Câmera Digital Sony Cyber,HL1015,4
322,2018,Trim 3,julho,7,Recife,Inspiron 15,HL1007,1
227,2018,Trim 3,julho,7,Recife,iPhone 6S,HL1010,2
297,2018,Trim 3,julho,7,Recife,Smart TV 50' 4K,HL1001,4
768,2018,Trim 3,julho,7,Recife,TV LED 32',HL1006,4
125,2018,Trim 3,julho,7,Rio de Janeiro,iPhone 6S,HL1010,5
448,2018,Trim 3,julho,7,Salvador,Smart TV 50' 4K,HL1001,4
476,2018,Trim 3,julho,7,São Paulo,Câmera Digital Sony Cyber,HL1015,4
303,2018,Trim 3,julho,7,São Paulo,Galaxy S10,HL1003,3
424,2018,Trim 3,julho,7,São Paulo,Moto G7,HL1009,2
424,2018,Trim 3,julho,7,São Paulo,Smart TV LED Full HD 55',HL1008,6
776,2018,Trim 3,julho,7,São Paulo,Smart Watch MI,HL1018,2
313,2018,Trim 3,julho,8,Belo Horizonte,Câmera Digital Rebel T6,HL1005,1
686,2018,Trim 3,julho,8,Curitiba,iPhone 6S,HL1010,1
269,2018,Trim 3,julho,8,Fortaleza,Câmera Digital Sony Cyber,HL1015,2
349,2018,Trim 3,julho,8,Goiânia,Câmera Coolpix L340,HL1013,3
88,2018,Trim 3,julho,8,Goiânia,Smart TV LED Full HD 55',HL1008,3
674,2018,Trim 3,julho,8,Goiânia,Smart Watch MI,HL1018,2
308,2018,Trim 3,julho,8,Nova Iguaçu,Inspiron 15,HL1007,2
717,2018,Trim 3,julho,8,Nova Iguaçu,Smart TV 50' 4K,HL1001,4
189,2018,Trim 3,julho,8,Porto Alegre,Dell G7,HL1012,1
371,2018,Trim 3,julho,8,Porto Alegre,Smart TV 50' 4K,HL1001,3
633,2018,Trim 3,julho,8,Recife,Câmera Digital Rebel T6,HL1005,4
509,2018,Trim 3,julho,8,Recife,Samsung Dual Core,HL1023,1
822,2018,Trim 3,julho,8,Recife,Smart Watch MI,HL1018,4
625,2018,Trim 3,julho,8,Rio de Janeiro,Câmera Coolpix L340,HL1013,3
99,2018,Trim 3,julho,8,Rio de Janeiro,Câmera Digital Sony Cyber,HL1015,1
589,2018,Trim 3,julho,8,Rio de Janeiro,Inspiron 15,HL1007,5
213,2018,Trim 3,julho,8,Rio de Janeiro,Samsung Dual Core,HL1023,1
248,2018,Trim 3,julho,8,Rio de Janeiro,Smart TV 50' 4K,HL1001,1
331,2018,Trim 3,julho,8,Rio de Janeiro,Smart Watch MI,HL1018,4
544,2018,Trim 3,julho,8,Salvador,iPhone 6S,HL1010,2
700,2018,Trim 3,julho,8,Salvador,Smart Watch MI,HL1018,2
105,2018,Trim 3,julho,8,São Paulo,Inspiron 15,HL1007,2
446,2018,Trim 3,julho,8,São Paulo,Moto G7,HL1009,4
57,2018,Trim 3,julho,8,São Paulo,Samsung Dual Core,HL1023,3
1016,2018,Trim 3,julho,8,São Paulo,Smart TV 50' 4K,HL1001,10
163,2018,Trim 3,julho,9,Fortaleza,Câmera Digital Sony Cyber,HL1015,4
1341,2018,Trim 3,julho,9,Fortaleza,Inspiron 15,HL1007,2
157,2018,Trim 3,julho,9,Fortaleza,Moto G7,HL1009,3
317,2018,Trim 3,julho,9,Goiânia,Inspiron 15,HL1007,3
167,2018,Trim 3,julho,9,Guarulhos,Galaxy S8,HL1021,4
808,2018,Trim 3,julho,9,Porto Alegre,Câmera Coolpix L340,HL1013,1
444,2018,Trim 3,julho,9,Porto Alegre,Câmera Digital Rebel T6,HL1005,3
522,2018,Trim 3,julho,9,Porto Alegre,Moto Z,HL1020,5
785,2018,Trim 3,julho,9,Porto Alegre,Tablet M10 Android,HL1011,2
380,2018,Trim 3,julho,9,Recife,Câmera Digital Rebel T6,HL1005,5
227,2018,Trim 3,julho,9,Recife,Smart TV 50' 4K,HL1001,3
321,2018,Trim 3,julho,9,Recife,Smart TV LED Full HD 55',HL1008,3
103,2018,Trim 3,julho,9,Rio de Janeiro,Aspire 5,HL1024,4
899,2018,Trim 3,julho,9,Rio de Janeiro,Smart TV 50' 4K,HL1001,7
583,2018,Trim 3,julho,9,Salvador,Câmera Digital Rebel T6,HL1005,4
82,2018,Trim 3,julho,9,Salvador,Dell G7,HL1012,2
712,2018,Trim 3,julho,9,Salvador,Inspiron 15,HL1007,2
198,2018,Trim 3,julho,9,Salvador,Smart TV LED Full HD 55',HL1008,2
854,2018,Trim 3,julho,9,São Paulo,Câmera Digital Rebel T6,HL1005,5
728,2018,Trim 3,julho,9,São Paulo,Dell G7,HL1012,1
104,2018,Trim 3,julho,9,São Paulo,iPhone XS,HL1019,3
1067,2018,Trim 3,julho,9,São Paulo,Smart TV 50' 4K,HL1001,8
1490,2018,Trim 3,julho,9,São Paulo,Smart TV LED Full HD 55',HL1008,13
506,2018,Trim 3,julho,10,Belo Horizonte,Câmera Digital Sony Cyber,HL1015,1
21,2018,Trim 3,julho,10,Belo Horizonte,Galaxy S8,HL1021,4
385,2018,Trim 3,julho,10,Belo Horizonte,Moto Z,HL1020,2
441,2018,Trim 3,julho,10,Belo Horizonte,Smart TV 50' 4K,HL1001,2
520,2018,Trim 3,julho,10,Belo Horizonte,Smart TV LED Full HD 55',HL1008,1
639,2018,Trim 3,julho,10,Campinas,Moto G7,HL1009,2
442,2018,Trim 3,julho,10,Curitiba,Aspire 5,HL1024,4
338,2018,Trim 3,julho,10,Curitiba,Câmera Digital Rebel T6,HL1005,4
471,2018,Trim 3,julho,10,Fortaleza,Aspire 5,HL1024,4
91,2018,Trim 3,julho,10,Fortaleza,Câmera Digital Sony Cyber,HL1015,3
215,2018,Trim 3,julho,10,Fortaleza,Moto Z,HL1020,4
171,2018,Trim 3,julho,10,Fortaleza,TV LED 32',HL1006,5
763,2018,Trim 3,julho,10,Niterói,Smart TV LED Full HD 55',HL1008,3
355,2018,Trim 3,julho,10,Nova Iguaçu,Câmera Coolpix L340,HL1013,2
231,2018,Trim 3,julho,10,Nova Iguaçu,Smart TV 75' 4K,HL1017,1
6,2018,Trim 3,julho,10,Porto Alegre,Câmera Coolpix L340,HL1013,2
676,2018,Trim 3,julho,10,Recife,Aspire 5,HL1024,4
639,2018,Trim 3,julho,10,Recife,Câmera Digital Sony Cyber,HL1015,4
380,2018,Trim 3,julho,10,Recife,Moto G7,HL1009,2
362,2018,Trim 3,julho,10,Rio de Janeiro,Câmera Digital Rebel T6,HL1005,4
76,2018,Trim 3,julho,10,Rio de Janeiro,Galaxy S8,HL1021,1
226,2018,Trim 3,julho,10,Rio de Janeiro,Moto G7,HL1009,5
462,2018,Trim 3,julho,10,Rio de Janeiro,Moto Z,HL1020,4
195,2018,Trim 3,julho,10,Rio de Janeiro,Smart TV 50' 4K,HL1001,3
594,2018,Trim 3,julho,10,Salvador,Câmera Digital Rebel T6,HL1005,3
792,2018,Trim 3,julho,10,Salvador,Galaxy J8,HL1014,3
1236,2018,Trim 3,julho,10,Salvador,Moto G7,HL1009,7
174,2018,Trim 3,julho,10,Salvador,Smart TV 50' 4K,HL1001,1
775,2018,Trim 3,julho,10,Salvador,Smart TV 75' 4K,HL1017,3
698,2018,Trim 3,julho,10,São Paulo,Apple Watch,HL1004,2
718,2018,Trim 3,julho,10,São Paulo,Câmera Coolpix L340,HL1013,2
683,2018,Trim 3,julho,10,São Paulo,Câmera Digital Rebel T6,HL1005,4
535,2018,Trim 3,julho,10,São Paulo,Câmera Digital Sony Cyber,HL1015,6
617,2018,Trim 3,julho,10,São Paulo,Galaxy S10,HL1003,2
908,2018,Trim 3,julho,10,São Paulo,Galaxy S8,HL1021,5
57,2018,Trim 3,julho,10,São Paulo,Moto Z,HL1020,4
424,2018,Trim 3,julho,10,São Paulo,Smart TV 50' 4K,HL1001,2
683,2018,Trim 3,julho,10,São Paulo,Smart TV LED Full HD 55',HL1008,2
313,2018,Trim 3,julho,11,Belo Horizonte,Câmera Coolpix L340,HL1013,1
421,2018,Trim 3,julho,11,Belo Horizonte,Inspiron 15,HL1007,4
295,2018,Trim 3,julho,11,Belo Horizonte,Smart TV LED Full HD 55',HL1008,2
329,2018,Trim 3,julho,11,Campinas,Câmera Coolpix L340,HL1013,1
201,2018,Trim 3,julho,11,Campinas,Câmera Digital Rebel T6,HL1005,4
2,2018,Trim 3,julho,11,Campinas,Câmera Digital Sony Cyber,HL1015,2
238,2018,Trim 3,julho,11,Curitiba,Inspiron 15,HL1007,1
113,2018,Trim 3,julho,11,Fortaleza,Apple Watch,HL1004,3
687,2018,Trim 3,julho,11,Fortaleza,Câmera Coolpix L340,HL1013,3
612,2018,Trim 3,julho,11,Fortaleza,Câmera Digital Rebel T6,HL1005,5
507,2018,Trim 3,julho,11,Fortaleza,Inspiron 15,HL1007,1
735,2018,Trim 3,julho,11,Fortaleza,Samsung Dual Core,HL1023,3
518,2018,Trim 3,julho,11,Goiânia,iPhone 7,HL1002,5
467,2018,Trim 3,julho,11,Guarulhos,iPhone 7,HL1002,3
62,2018,Trim 3,julho,11,Guarulhos,Smart TV LED Full HD 55',HL1008,1
647,2018,Trim 3,julho,11,Nova Iguaçu,Aspire 5,HL1024,5
490,2018,Trim 3,julho,11,Nova Iguaçu,Moto G7,HL1009,4
653,2018,Trim 3,julho,11,Recife,Smart TV 50' 4K,HL1001,3
822,2018,Trim 3,julho,11,Recife,Smart Watch MI,HL1018,2
788,2018,Trim 3,julho,11,Rio de Janeiro,Câmera Coolpix L340,HL1013,5
20,2018,Trim 3,julho,11,Rio de Janeiro,Inspiron 15,HL1007,3
134,2018,Trim 3,julho,11,Rio de Janeiro,Smart Watch MI,HL1018,2
156,2018,Trim 3,julho,11,Salvador,Câmera Coolpix L340,HL1013,4
396,2018,Trim 3,julho,11,Salvador,Câmera Digital Rebel T6,HL1005,1
646,2018,Trim 3,julho,11,Salvador,Galaxy S8,HL1021,3
396,2018,Trim 3,julho,11,Salvador,iPad 32GB Wifi,HL1022,2
646,2018,Trim 3,julho,11,Salvador,iPhone 7,HL1002,4
613,2018,Trim 3,julho,11,São Paulo,Câmera Digital Sony Cyber,HL1015,7
773,2018,Trim 3,julho,11,São Paulo,Inspiron 15,HL1007,1
776,2018,Trim 3,julho,11,São Paulo,iPhone XS,HL1019,4
659,2018,Trim 3,julho,11,São Paulo,Moto Z,HL1020,7
772,2018,Trim 3,julho,11,São Paulo,Smart TV LED Full HD 55',HL1008,1
104,2018,Trim 3,julho,11,São Paulo,Smart Watch MI,HL1018,5
470,2018,Trim 3,julho,12,Belo Horizonte,Câmera Digital Rebel T6,HL1005,4
139,2018,Trim 3,julho,12,Campinas,Samsung Dual Core,HL1023,4
622,2018,Trim 3,julho,12,Fortaleza,Câmera Coolpix L340,HL1013,2
363,2018,Trim 3,julho,12,Fortaleza,Câmera Digital Sony Cyber,HL1015,2
553,2018,Trim 3,julho,12,Fortaleza,Smart TV 50' 4K,HL1001,1
188,2018,Trim 3,julho,12,Goiânia,Câmera Coolpix L340,HL1013,5
723,2018,Trim 3,julho,12,Goiânia,Câmera Digital Sony Cyber,HL1015,2
270,2018,Trim 3,julho,12,Guarulhos,Câmera Digital Rebel T6,HL1005,3
530,2018,Trim 3,julho,12,Nova Iguaçu,Dell G7,HL1012,3
181,2018,Trim 3,julho,12,Porto Alegre,Câmera Digital Rebel T6,HL1005,3
669,2018,Trim 3,julho,12,Porto Alegre,Smart TV 50' 4K,HL1001,4
794,2018,Trim 3,julho,12,Porto Alegre,Smart TV 75' 4K,HL1017,2
606,2018,Trim 3,julho,12,Porto Alegre,Smart Watch Galaxy,HL1016,4
729,2018,Trim 3,julho,12,Recife,Câmera Digital Sony Cyber,HL1015,2
277,2018,Trim 3,julho,12,Recife,Galaxy S10,HL1003,2
652,2018,Trim 3,julho,12,Rio de Janeiro,Aspire 5,HL1024,2
403,2018,Trim 3,julho,12,Rio de Janeiro,Câmera Digital Sony Cyber,HL1015,7
248,2018,Trim 3,julho,12,Rio de Janeiro,iPhone 6S,HL1010,5
3,2018,Trim 3,julho,12,Rio de Janeiro,Smart TV 50' 4K,HL1001,2
156,2018,Trim 3,julho,12,Salvador,Aspire 5,HL1024,1
792,2018,Trim 3,julho,12,Salvador,Inspiron 15,HL1007,3
437,2018,Trim 3,julho,12,Salvador,iPhone 6S,HL1010,4
765,2018,Trim 3,julho,12,Salvador,Smart TV LED Full HD 55',HL1008,3
53,2018,Trim 3,julho,12,São Paulo,Câmera Digital Rebel T6,HL1005,5
753,2018,Trim 3,julho,12,São Paulo,Moto Z,HL1020,3
319,2018,Trim 3,julho,12,São Paulo,Samsung Dual Core,HL1023,5
898,2018,Trim 3,julho,12,São Paulo,Smart Watch MI,HL1018,9
631,2018,Trim 3,julho,13,Belo Horizonte,Dell G7,HL1012,1
1381,2018,Trim 3,julho,13,Belo Horizonte,Samsung Dual Core,HL1023,4
151,2018,Trim 3,julho,13,Campinas,Câmera Coolpix L340,HL1013,1
412,2018,Trim 3,julho,13,Curitiba,Galaxy S10,HL1003,4
286,2018,Trim 3,julho,13,Fortaleza,Aspire 5,HL1024,3
818,2018,Trim 3,julho,13,Fortaleza,Câmera Digital Sony Cyber,HL1015,3
719,2018,Trim 3,julho,13,Fortaleza,iPhone XS,HL1019,5
562,2018,Trim 3,julho,13,Goiânia,Smart TV 50' 4K,HL1001,3
101,2018,Trim 3,julho,13,Guarulhos,Dell G7,HL1012,1
340,2018,Trim 3,julho,13,Guarulhos,Inspiron 15,HL1007,5
126,2018,Trim 3,julho,13,Guarulhos,Moto G7,HL1009,5
364,2018,Trim 3,julho,13,Guarulhos,Moto Z,HL1020,5
711,2018,Trim 3,julho,13,Nova Iguaçu,Câmera Digital Rebel T6,HL1005,4
568,2018,Trim 3,julho,13,Nova Iguaçu,iPhone XS,HL1019,5
444,2018,Trim 3,julho,13,Porto Alegre,iPhone XS,HL1019,2
